date,store_id,product_category,units_sold,unit_price,revenue,promotion,day_of_week,month,is_holiday
2024-01-21,5,food,44,11.38,500.72,0,6,1,0
2024-01-22,2,food,28,6.31,176.68,0,0,1,0
2024-01-22,3,electronics,11,143.26,1575.86,0,0,1,0
2024-01-22,4,clothing,18,45.38,816.84,0,0,1,0
2024-01-22,4,home,7,78.7,550.9,0,0,1,0
2024-01-22,5,home,12,82.6,991.2,0,0,1,0
2024-01-22,4,food,34,9.49,322.66,0,0,1,0
2024-01-22,4,clothing,19,48.58,923.02,0,0,1,0
2024-01-23,2,food,34,11.43,388.62,0,1,1,0
2024-01-23,5,clothing,22,37.96,835.12,0,1,1,0
2024-01-23,1,food,38,10.24,389.12,0,1,1,0
2024-01-23,1,food,40,9.5,380.0,1,1,1,0
2024-01-23,4,sports,6,52.81,316.86,0,1,1,0
2024-01-23,2,clothing,11,48.04,528.44,0,1,1,0
2024-01-24,5,food,49,10.39,509.11,1,2,1,0
2024-01-24,3,clothing,19,48.09,913.71,0,2,1,0
2024-01-24,5,electronics,10,173.37,1733.7,0,2,1,0
2024-01-24,3,clothing,18,44.56,802.08,0,2,1,0
2024-01-24,4,home,7,70.38,492.66,0,2,1,0
2024-01-24,4,sports,8,63.24,505.92,0,2,1,0
2024-01-24,5,food,32,9.41,301.12,0,2,1,0
2024-01-24,3,clothing,29,50.54,1465.66,0,2,1,0
2024-01-25,2,home,8,80.26,642.08,0,3,1,0
2024-01-25,4,food,21,9.61,201.81,0,3,1,0
2024-01-25,5,electronics,7,127.96,895.72,0,3,1,0
2024-01-25,4,clothing,25,50.13,1253.25,0,3,1,0
2024-01-25,4,food,23,11.84,272.32,0,3,1,0
2024-01-25,4,electronics,11,136.91,1506.01,0,3,1,0
2024-01-25,5,clothing,18,45.51,819.18,0,3,1,0
2024-01-25,3,home,18,73.82,1328.76,0,3,1,0
2024-01-26,2,electronics,20,187.55,3751.0,0,4,1,0
2024-01-26,5,food,33,11.27,371.91,1,4,1,0
2024-01-26,3,clothing,21,46.3,972.3,0,4,1,0
2024-01-26,1,food,45,10.88,489.6,0,4,1,0
2024-01-26,5,sports,6,60.13,360.78,0,4,1,0
2024-01-26,5,clothing,21,48.24,1013.04,1,4,1,0
2024-01-26,1,home,7,77.32,541.24,0,4,1,0
2024-01-26,3,clothing,16,39.4,630.4,0,4,1,0
2024-01-27,3,electronics,11,176.74,1944.14,0,5,1,0
2024-01-27,4,sports,9,60.57,545.13,0,5,1,0
2024-01-27,2,home,10,57.2,572.0,0,5,1,0
2024-01-27,2,clothing,28,42.3,1184.4,0,5,1,0
2024-01-27,1,electronics,8,163.86,1310.88,0,5,1,0
2024-01-27,5,home,18,58.53,1053.54,0,5,1,0
2024-01-27,5,electronics,13,151.99,1975.87,1,5,1,0
2024-01-28,1,electronics,14,137.24,1921.36,0,6,1,0
2024-01-28,5,sports,11,49.74,547.14,0,6,1,0
2024-01-28,1,clothing,19,45.41,862.79,0,6,1,0
2024-01-28,3,sports,9,74.85,673.65,0,6,1,0
2024-01-28,4,sports,10,58.11,581.1,0,6,1,0
2024-01-28,2,home,10,60.7,607.0,0,6,1,0
2024-01-28,1,electronics,14,158.98,2225.72,0,6,1,0
2024-01-29,5,home,8,47.95,383.6,0,0,1,0
2024-01-29,3,clothing,25,32.88,822.0,0,0,1,0
2024-01-29,4,electronics,14,124.76,1746.64,0,0,1,0
2024-01-29,3,clothing,26,40.71,1058.46,0,0,1,0
2024-01-29,3,sports,6,60.31,361.86,0,0,1,0
2024-01-29,2,clothing,20,48.02,960.4,0,0,1,0
2024-01-30,2,sports,13,44.77,582.01,0,1,1,0
2024-01-30,4,home,6,68.18,409.08,0,1,1,0
2024-01-30,2,sports,8,52.74,421.92,0,1,1,0
2024-01-30,3,sports,9,61.64,554.76,0,1,1,0
2024-01-30,2,home,7,57.79,404.53,0,1,1,0
2024-01-30,3,food,48,9.13,438.24,0,1,1,0
2024-01-31,3,home,9,65.06,585.54,0,2,1,0
2024-01-31,3,clothing,17,43.65,742.05,0,2,1,0
2024-01-31,4,sports,8,62.12,496.96,0,2,1,0
2024-01-31,3,home,10,59.32,593.2,0,2,1,0
2024-01-31,5,electronics,7,135.3,947.1,0,2,1,0
2024-02-01,5,electronics,16,147.67,2362.72,0,3,2,0
2024-02-01,2,electronics,9,138.31,1244.79,0,3,2,0
2024-02-01,4,electronics,9,142.08,1278.72,0,3,2,0
2024-02-01,1,clothing,19,58.13,1104.47,0,3,2,0
2024-02-01,4,home,5,60.71,303.55,0,3,2,0
2024-02-02,2,clothing,19,43.5,826.5,0,4,2,0
2024-02-02,5,electronics,9,133.02,1197.18,0,4,2,0
2024-02-02,2,food,47,9.72,456.84,0,4,2,0
2024-02-02,2,home,6,55.42,332.52,1,4,2,0
2024-02-02,5,food,50,8.27,413.5,1,4,2,0
2024-02-02,4,electronics,10,133.34,1333.4,0,4,2,0
2024-02-02,3,electronics,14,109.51,1533.14,0,4,2,0
2024-02-02,5,electronics,11,111.93,1231.23,0,4,2,0
2024-02-02,4,sports,13,54.54,709.02,1,4,2,0
2024-02-03,1,clothing,21,44.82,941.22,0,5,2,0
2024-02-03,4,home,8,61.74,493.92,0,5,2,0
2024-02-03,1,electronics,14,158.09,2213.26,0,5,2,0
2024-02-03,4,clothing,21,32.71,686.91,0,5,2,0
2024-02-03,3,food,44,5.31,233.64,0,5,2,0
2024-02-03,4,food,41,11.48,470.68,0,5,2,0
2024-02-03,1,sports,12,59.15,709.8,0,5,2,0
2024-02-04,3,food,52,10.57,549.64,0,6,2,0
2024-02-04,2,food,47,12.22,574.34,0,6,2,0
2024-02-04,1,food,52,11.3,587.6,1,6,2,0
2024-02-04,3,electronics,10,147.46,1474.6,0,6,2,0
2024-02-04,5,electronics,25,98.39,2459.75,1,6,2,0
2024-02-04,5,food,39,10.54,411.06,0,6,2,0
2024-02-04,2,sports,5,55.18,275.9,0,6,2,0
2024-02-04,2,clothing,32,49.73,1591.36,1,6,2,0
2024-02-04,5,home,8,72.26,578.08,0,6,2,0
2024-02-05,1,food,37,8.16,301.92,0,0,2,0
2024-02-05,4,food,45,7.96,358.2,0,0,2,0
2024-02-05,2,food,55,11.35,624.25,0,0,2,0
2024-02-05,2,sports,8,48.19,385.52,0,0,2,0
2024-02-05,5,food,47,7.34,344.98,0,0,2,0
2024-02-05,4,electronics,12,156.61,1879.32,0,0,2,0
2024-02-06,3,electronics,14,151.14,2115.96,0,1,2,0
2024-02-06,1,electronics,10,160.36,1603.6,0,1,2,0
2024-02-06,1,home,8,61.2,489.6,0,1,2,0
2024-02-06,5,electronics,14,173.02,2422.28,0,1,2,0
2024-02-06,2,sports,7,49.87,349.09,0,1,2,0
2024-02-06,1,food,34,10.04,341.36,0,1,2,0
2024-02-06,3,sports,8,56.55,452.4,0,1,2,0
2024-02-07,2,clothing,28,45.93,1286.04,1,2,2,0
2024-02-07,1,food,38,10.48,398.24,0,2,2,0
2024-02-07,3,home,7,83.45,584.15,0,2,2,0
2024-02-07,1,electronics,8,159.13,1273.04,0,2,2,0
2024-02-07,5,clothing,16,55.04,880.64,0,2,2,0
2024-02-07,2,electronics,14,185.24,2593.36,0,2,2,0
2024-02-07,1,food,51,10.69,545.19,0,2,2,0
2024-02-08,5,food,46,7.86,361.56,0,3,2,0
2024-02-08,1,home,9,68.61,617.49,1,3,2,0
2024-02-08,4,clothing,12,45.81,549.72,0,3,2,0
2024-02-08,5,home,13,66.06,858.78,1,3,2,0
2024-02-08,3,sports,11,54.98,604.78,0,3,2,0
2024-02-08,3,sports,12,60.42,725.04,0,3,2,0
2024-02-08,2,food,48,8.14,390.72,0,3,2,0
2024-02-08,3,electronics,20,163.18,3263.6,1,3,2,0
2024-02-08,5,electronics,16,149.15,2386.4,0,3,2,0
2024-02-09,2,home,8,71.43,571.44,0,4,2,0
2024-02-09,2,food,41,11.39,466.99,0,4,2,0
2024-02-09,3,clothing,26,43.61,1133.86,0,4,2,0
2024-02-09,5,sports,6,63.91,383.46,0,4,2,0
2024-02-09,5,clothing,27,43.22,1166.94,0,4,2,0
2024-02-09,1,electronics,17,186.86,3176.62,0,4,2,0
2024-02-09,5,food,49,10.35,507.15,0,4,2,0
2024-02-10,3,food,68,9.66,656.88,1,5,2,0
2024-02-10,5,clothing,18,50.8,914.4,0,5,2,0
2024-02-10,4,clothing,21,46.22,970.62,0,5,2,0
2024-02-10,2,home,9,71.79,646.11,0,5,2,0
2024-02-10,3,food,48,8.41,403.68,0,5,2,0
2024-02-10,2,sports,6,52.07,312.42,0,5,2,0
2024-02-10,4,home,9,78.38,705.42,0,5,2,0
2024-02-11,5,sports,6,58.69,352.14,0,6,2,0
2024-02-11,5,clothing,27,39.25,1059.75,0,6,2,0
2024-02-11,3,clothing,30,36.74,1102.2,0,6,2,0
2024-02-11,4,electronics,19,176.77,3358.63,0,6,2,0
2024-02-11,5,food,53,9.57,507.21,0,6,2,0
2024-02-12,1,home,5,62.34,311.7,0,0,2,0
2024-02-12,5,food,42,10.58,444.36,0,0,2,0
2024-02-12,3,sports,8,49.45,395.6,0,0,2,0
2024-02-12,4,clothing,18,53.46,962.28,0,0,2,0
2024-02-12,3,home,11,71.98,791.78,1,0,2,0
2024-02-12,5,electronics,12,173.22,2078.64,0,0,2,0
2024-02-12,1,home,12,68.54,822.48,0,0,2,0
2024-02-12,4,home,12,70.02,840.24,0,0,2,0
2024-02-13,2,food,45,10.16,457.2,0,1,2,0
2024-02-13,1,food,39,10.35,403.65,0,1,2,0
2024-02-13,2,home,15,70.69,1060.35,0,1,2,0
2024-02-13,4,home,2,78.23,156.46,0,1,2,0
2024-02-13,3,home,9,60.34,543.06,0,1,2,0
2024-02-13,1,home,12,59.7,716.4,0,1,2,0
2024-02-13,3,home,7,75.16,526.12,0,1,2,0
2024-02-13,5,food,32,9.53,304.96,0,1,2,0
2024-02-14,4,food,46,9.57,440.22,0,2,2,0
2024-02-14,4,food,30,8.64,259.2,0,2,2,0
2024-02-14,2,clothing,25,42.11,1052.75,0,2,2,0
2024-02-14,5,food,39,10.48,408.72,0,2,2,0
2024-02-14,1,clothing,30,43.67,1310.1,0,2,2,0
2024-02-15,5,home,11,62.42,686.62,0,3,2,0
2024-02-15,4,clothing,23,43.33,996.59,0,3,2,0
2024-02-15,1,electronics,13,130.7,1699.1,0,3,2,0
2024-02-15,5,clothing,17,53.56,910.52,0,3,2,0
2024-02-15,1,home,13,73.34,953.42,1,3,2,0
2024-02-15,5,electronics,20,133.82,2676.4,0,3,2,0
2024-02-16,4,food,49,9.12,446.88,1,4,2,0
2024-02-16,1,home,10,86.82,868.2,0,4,2,0
2024-02-16,2,sports,8,55.58,444.64,0,4,2,0
2024-02-16,1,food,51,10.74,547.74,0,4,2,0
2024-02-16,2,home,9,66.15,595.35,0,4,2,0
2024-02-16,4,electronics,10,124.21,1242.1,0,4,2,0
2024-02-16,2,sports,6,48.05,288.3,0,4,2,0
2024-02-16,3,food,50,9.15,457.5,0,4,2,0
2024-02-17,3,home,11,73.11,804.21,1,5,2,0
2024-02-17,1,home,8,79.69,637.52,1,5,2,0
2024-02-17,3,electronics,12,183.8,2205.6,0,5,2,0
2024-02-17,2,clothing,28,33.82,946.96,0,5,2,0
2024-02-17,3,home,13,69.08,898.04,0,5,2,0
2024-02-17,5,sports,12,47.56,570.72,0,5,2,0
2024-02-17,1,home,3,66.64,199.92,0,5,2,0
2024-02-18,1,home,9,78.39,705.51,0,6,2,0
2024-02-18,4,food,57,10.37,591.09,1,6,2,0
2024-02-18,4,sports,8,54.37,434.96,0,6,2,0
2024-02-18,2,home,9,64.98,584.82,0,6,2,0
2024-02-18,3,sports,4,62.39,249.56,0,6,2,0
2024-02-18,5,electronics,18,117.88,2121.84,1,6,2,0
2024-02-19,5,home,10,73.57,735.7,0,0,2,0
2024-02-19,3,home,8,73.9,591.2,1,0,2,0
2024-02-19,2,food,37,8.54,315.98,0,0,2,0
2024-02-19,4,home,10,59.05,590.5,0,0,2,0
2024-02-19,5,home,5,75.86,379.3,0,0,2,0
2024-02-19,2,electronics,9,143.71,1293.39,0,0,2,0
2024-02-20,5,sports,7,53.53,374.71,0,1,2,0
2024-02-20,1,electronics,10,152.87,1528.7,0,1,2,0
2024-02-20,3,food,29,8.21,238.09,0,1,2,0
2024-02-20,3,electronics,9,171.45,1543.05,1,1,2,0
2024-02-20,4,home,9,78.88,709.92,0,1,2,0
2024-02-20,3,clothing,18,48.05,864.9,0,1,2,0
2024-02-20,2,food,43,8.6,369.8,0,1,2,0
2024-02-20,5,electronics,11,189.2,2081.2,0,1,2,0
2024-02-20,4,food,51,12.03,613.53,0,1,2,0
2024-02-21,5,home,10,81.74,817.4,0,2,2,0
2024-02-21,5,clothing,19,38.35,728.65,0,2,2,0
2024-02-21,1,home,8,75.46,603.68,0,2,2,0
2024-02-21,3,sports,9,75.0,675.0,0,2,2,0
2024-02-21,1,clothing,23,44.46,1022.58,0,2,2,0
2024-02-21,3,food,53,8.86,469.58,0,2,2,0
2024-02-21,1,food,49,8.32,407.68,0,2,2,0
2024-02-21,5,sports,6,52.67,316.02,1,2,2,0
2024-02-22,3,food,46,8.8,404.8,0,3,2,0
2024-02-22,5,clothing,26,38.8,1008.8,1,3,2,0
2024-02-22,3,clothing,13,47.73,620.49,0,3,2,0
2024-02-22,5,sports,10,46.06,460.6,1,3,2,0
2024-02-22,5,electronics,13,144.53,1878.89,0,3,2,0
2024-02-23,5,sports,8,56.85,454.8,0,4,2,0
2024-02-23,1,electronics,6,119.58,717.48,0,4,2,0
2024-02-23,5,clothing,22,40.8,897.6,0,4,2,0
2024-02-23,4,clothing,22,38.63,849.86,0,4,2,0
2024-02-23,1,electronics,10,115.68,1156.8,0,4,2,0
2024-02-23,1,clothing,25,45.89,1147.25,0,4,2,0
2024-02-23,5,home,6,70.38,422.28,0,4,2,0
2024-02-23,4,home,13,55.43,720.59,0,4,2,0
2024-02-23,2,sports,11,70.24,772.64,0,4,2,0
2024-02-24,1,sports,10,63.96,639.6,0,5,2,0
2024-02-24,3,electronics,20,200.2,4004.0,0,5,2,0
2024-02-24,1,sports,5,52.08,260.4,0,5,2,0
2024-02-24,5,electronics,9,136.08,1224.72,0,5,2,0
2024-02-24,5,electronics,12,154.64,1855.68,1,5,2,0
2024-02-24,2,sports,13,71.35,927.55,0,5,2,0
2024-02-24,5,electronics,15,131.98,1979.7,0,5,2,0
2024-02-24,4,food,62,10.33,640.46,1,5,2,0
2024-02-24,2,clothing,26,37.63,978.38,0,5,2,0
2024-02-25,3,food,42,10.48,440.16,1,6,2,0
2024-02-25,3,home,11,59.75,657.25,0,6,2,0
2024-02-25,1,food,47,8.92,419.24,0,6,2,0
2024-02-25,5,clothing,14,56.16,786.24,0,6,2,0
2024-02-25,4,clothing,17,43.72,743.24,0,6,2,0
2024-02-25,5,electronics,13,159.66,2075.58,0,6,2,0
2024-02-25,4,electronics,17,173.34,2946.78,0,6,2,0
2024-02-25,1,electronics,10,156.04,1560.4,0,6,2,0
2024-02-26,1,home,8,74.94,599.52,0,0,2,0
2024-02-26,4,clothing,17,38.31,651.27,0,0,2,0
2024-02-26,3,food,39,8.98,350.22,0,0,2,0
2024-02-26,2,electronics,15,138.08,2071.2,0,0,2,0
2024-02-26,5,food,37,8.02,296.74,0,0,2,0
2024-02-27,4,electronics,13,146.69,1906.97,0,1,2,0
2024-02-27,3,clothing,14,38.41,537.74,0,1,2,0
2024-02-27,5,electronics,14,154.69,2165.66,0,1,2,0
2024-02-27,1,sports,4,61.81,247.24,1,1,2,0
2024-02-27,1,home,15,63.23,948.45,1,1,2,0
2024-02-27,2,home,5,49.0,245.0,0,1,2,0
2024-02-27,1,home,7,72.35,506.45,0,1,2,0
2024-02-27,3,sports,11,59.73,657.03,1,1,2,0
2024-02-28,5,sports,4,54.99,219.96,0,2,2,0
2024-02-28,5,home,13,63.65,827.45,0,2,2,0
2024-02-28,4,home,16,86.04,1376.64,1,2,2,0
2024-02-28,5,clothing,18,31.43,565.74,0,2,2,0
2024-02-28,5,sports,7,50.46,353.22,0,2,2,0
2024-02-28,1,sports,8,63.9,511.2,0,2,2,0
2024-02-28,5,sports,9,52.1,468.9,1,2,2,0
2024-02-29,5,sports,8,51.76,414.08,0,3,2,0
2024-02-29,2,electronics,11,117.66,1294.26,1,3,2,0
2024-02-29,1,food,34,11.62,395.08,0,3,2,0
2024-02-29,3,clothing,21,47.07,988.47,0,3,2,0
2024-02-29,4,home,13,55.62,723.06,0,3,2,0
2024-02-29,5,sports,5,56.36,281.8,0,3,2,0
2024-02-29,5,sports,9,58.03,522.27,0,3,2,0
2024-02-29,5,food,37,10.33,382.21,0,3,2,0
2024-03-01,3,sports,12,62.26,747.12,1,4,3,0
2024-03-01,4,electronics,20,174.42,3488.4,0,4,3,0
2024-03-01,2,food,41,9.21,377.61,0,4,3,0
2024-03-01,2,sports,9,61.03,549.27,0,4,3,0
2024-03-01,1,home,9,61.79,556.11,1,4,3,0
2024-03-01,4,clothing,28,45.96,1286.88,0,4,3,0
2024-03-01,1,sports,7,65.96,461.72,0,4,3,0
2024-03-01,1,electronics,13,146.64,1906.32,0,4,3,0
2024-03-01,4,food,66,11.3,745.8,1,4,3,0
2024-03-02,1,clothing,24,48.86,1172.64,0,5,3,0
2024-03-02,1,sports,10,57.66,576.6,0,5,3,0
2024-03-02,1,home,9,59.53,535.77,0,5,3,0
2024-03-02,4,home,8,65.19,521.52,0,5,3,0
2024-03-02,5,sports,11,56.27,618.97,0,5,3,0
2024-03-02,2,sports,11,56.52,621.72,0,5,3,0
2024-03-03,2,home,13,76.67,996.71,0,6,3,0
2024-03-03,2,clothing,29,54.17,1570.93,0,6,3,0
2024-03-03,4,sports,9,54.62,491.58,0,6,3,0
2024-03-03,3,home,7,63.21,442.47,0,6,3,0
2024-03-03,3,food,35,11.53,403.55,0,6,3,0
2024-03-04,3,electronics,16,144.35,2309.6,0,0,3,0
2024-03-04,1,electronics,17,147.0,2499.0,1,0,3,0
2024-03-04,2,electronics,18,150.7,2712.6,0,0,3,0
2024-03-04,1,electronics,18,151.42,2725.56,1,0,3,0
2024-03-04,4,food,50,9.57,478.5,0,0,3,0
2024-03-04,4,sports,9,54.94,494.46,0,0,3,0
2024-03-04,5,clothing,22,49.2,1082.4,0,0,3,0
2024-03-05,1,electronics,16,193.63,3098.08,0,1,3,0
2024-03-05,1,electronics,14,170.4,2385.6,0,1,3,0
2024-03-05,4,electronics,14,141.31,1978.34,1,1,3,0
2024-03-05,5,clothing,30,52.47,1574.1,0,1,3,0
2024-03-05,5,electronics,12,147.63,1771.56,0,1,3,0
2024-03-05,4,electronics,20,148.68,2973.6,1,1,3,0
2024-03-05,5,home,11,50.66,557.26,0,1,3,0
2024-03-05,4,sports,12,38.48,461.76,0,1,3,0
2024-03-06,4,home,7,64.96,454.72,0,2,3,0
2024-03-06,1,clothing,17,44.19,751.23,1,2,3,0
2024-03-06,2,clothing,20,48.37,967.4,0,2,3,0
2024-03-06,5,food,43,9.33,401.19,0,2,3,0
2024-03-06,5,home,13,88.78,1154.14,1,2,3,0
2024-03-06,1,electronics,19,172.63,3279.97,1,2,3,0
2024-03-06,4,electronics,13,202.64,2634.32,0,2,3,0
2024-03-06,1,electronics,13,151.97,1975.61,1,2,3,0
2024-03-07,2,sports,7,62.5,437.5,1,3,3,0
2024-03-07,5,home,10,70.93,709.3,1,3,3,0
2024-03-07,1,home,6,65.93,395.58,0,3,3,0
2024-03-07,3,clothing,32,41.12,1315.84,0,3,3,0
2024-03-07,3,electronics,14,176.01,2464.14,1,3,3,0
2024-03-07,5,electronics,15,132.15,1982.25,0,3,3,0
2024-03-08,2,home,9,58.12,523.08,0,4,3,0
2024-03-08,2,home,10,70.48,704.8,0,4,3,0
2024-03-08,3,food,50,8.94,447.0,1,4,3,0
2024-03-08,3,electronics,9,127.36,1146.24,0,4,3,0
2024-03-08,4,sports,12,55.3,663.6,0,4,3,0
2024-03-08,4,sports,10,65.76,657.6,0,4,3,0
2024-03-08,2,home,15,80.58,1208.7,0,4,3,0
2024-03-09,5,sports,16,52.0,832.0,0,5,3,0
2024-03-09,2,clothing,19,34.46,654.74,0,5,3,0
2024-03-09,4,food,67,9.74,652.58,0,5,3,0
2024-03-09,2,clothing,20,45.74,914.8,0,5,3,0
2024-03-09,4,food,51,8.28,422.28,0,5,3,0
2024-03-09,1,clothing,28,40.31,1128.68,0,5,3,0
2024-03-09,5,home,9,58.45,526.05,0,5,3,0
2024-03-09,1,electronics,13,182.89,2377.57,1,5,3,0
2024-03-09,4,food,49,12.66,620.34,0,5,3,0
2024-03-10,2,clothing,25,39.15,978.75,0,6,3,0
2024-03-10,2,clothing,29,47.5,1377.5,0,6,3,0
2024-03-10,2,home,9,70.88,637.92,0,6,3,0
2024-03-10,5,home,8,88.77,710.16,0,6,3,0
2024-03-10,1,clothing,23,34.28,788.44,0,6,3,0
2024-03-11,5,food,50,11.97,598.5,0,0,3,0
2024-03-11,5,home,13,63.42,824.46,1,0,3,0
2024-03-11,1,home,10,71.47,714.7,0,0,3,0
2024-03-11,3,food,46,11.29,519.34,0,0,3,0
2024-03-11,2,home,11,75.66,832.26,0,0,3,0
2024-03-12,1,food,44,9.88,434.72,0,1,3,0
2024-03-12,1,home,18,66.93,1204.74,0,1,3,0
2024-03-12,2,electronics,29,172.08,4990.32,1,1,3,0
2024-03-12,3,electronics,17,146.4,2488.8,0,1,3,0
2024-03-12,1,electronics,17,198.02,3366.34,0,1,3,0
2024-03-13,3,sports,7,51.86,363.02,0,2,3,0
2024-03-13,4,sports,13,61.67,801.71,0,2,3,0
2024-03-13,2,home,10,72.9,729.0,0,2,3,0
2024-03-13,5,electronics,15,173.33,2599.95,0,2,3,0
2024-03-13,1,home,5,70.38,351.9,0,2,3,0
2024-03-13,2,sports,12,48.97,587.64,0,2,3,0
2024-03-13,4,clothing,14,45.0,630.0,0,2,3,0
2024-03-13,1,clothing,28,48.77,1365.56,0,2,3,0
2024-03-14,3,clothing,21,53.33,1119.93,0,3,3,0
2024-03-14,3,clothing,14,33.08,463.12,0,3,3,0
2024-03-14,2,food,47,9.72,456.84,0,3,3,0
2024-03-14,3,clothing,19,50.49,959.31,0,3,3,0
2024-03-14,2,food,49,10.15,497.35,1,3,3,0
2024-03-15,4,food,46,10.57,486.22,0,4,3,0
2024-03-15,5,food,45,8.11,364.95,0,4,3,0
2024-03-15,4,sports,12,54.53,654.36,0,4,3,0
2024-03-15,5,clothing,25,40.17,1004.25,1,4,3,0
2024-03-15,2,sports,7,49.39,345.73,0,4,3,0
2024-03-16,3,home,15,54.85,822.75,0,5,3,0
2024-03-16,4,electronics,21,178.55,3749.55,0,5,3,0
2024-03-16,5,electronics,10,125.0,1250.0,0,5,3,0
2024-03-16,5,electronics,11,139.01,1529.11,0,5,3,0
2024-03-16,4,electronics,13,171.34,2227.42,0,5,3,0
2024-03-16,5,clothing,32,49.68,1589.76,1,5,3,0
2024-03-16,5,food,56,8.7,487.2,0,5,3,0
2024-03-16,4,clothing,32,43.29,1385.28,0,5,3,0
2024-03-16,3,sports,11,52.73,580.03,0,5,3,0
2024-03-17,5,home,15,83.72,1255.8,0,6,3,0
2024-03-17,5,sports,14,54.55,763.7,0,6,3,0
2024-03-17,3,electronics,21,180.71,3794.91,0,6,3,0
2024-03-17,5,electronics,21,176.94,3715.74,1,6,3,0
2024-03-17,2,electronics,14,126.59,1772.26,0,6,3,0
2024-03-17,5,electronics,9,166.06,1494.54,0,6,3,0
2024-03-18,1,sports,11,49.91,549.01,0,0,3,0
2024-03-18,5,sports,14,40.82,571.48,0,0,3,0
2024-03-18,1,electronics,16,139.37,2229.92,0,0,3,0
2024-03-18,5,food,42,11.16,468.72,0,0,3,0
2024-03-18,4,home,12,82.0,984.0,0,0,3,0
2024-03-19,1,home,8,57.4,459.2,0,1,3,0
2024-03-19,1,food,45,11.11,499.95,0,1,3,0
2024-03-19,2,sports,7,42.09,294.63,0,1,3,0
2024-03-19,5,electronics,10,155.05,1550.5,0,1,3,0
2024-03-19,5,sports,9,60.11,540.99,0,1,3,0
2024-03-19,2,food,69,14.1,972.9,1,1,3,0
2024-03-19,4,home,14,49.52,693.28,1,1,3,0
2024-03-19,3,electronics,14,149.91,2098.74,0,1,3,0
2024-03-19,5,food,41,8.48,347.68,0,1,3,0
2024-03-20,1,sports,14,73.29,1026.06,0,2,3,0
2024-03-20,1,sports,13,65.58,852.54,0,2,3,0
2024-03-20,4,clothing,30,41.88,1256.4,1,2,3,0
2024-03-20,3,food,49,10.41,510.09,0,2,3,0
2024-03-20,1,food,54,10.97,592.38,0,2,3,0
2024-03-21,4,food,43,8.48,364.64,0,3,3,0
2024-03-21,1,sports,9,50.11,450.99,0,3,3,0
2024-03-21,5,sports,9,54.96,494.64,0,3,3,0
2024-03-21,3,food,45,10.02,450.9,0,3,3,0
2024-03-21,4,electronics,11,121.02,1331.22,0,3,3,0
2024-03-21,2,electronics,13,170.4,2215.2,0,3,3,0
2024-03-21,4,home,10,70.75,707.5,0,3,3,0
2024-03-21,2,electronics,11,174.21,1916.31,0,3,3,0
2024-03-21,1,home,13,69.49,903.37,0,3,3,0
2024-03-22,4,home,14,82.57,1155.98,0,4,3,0
2024-03-22,3,sports,8,67.6,540.8,0,4,3,0
2024-03-22,5,food,39,9.38,365.82,0,4,3,0
2024-03-22,3,clothing,14,44.09,617.26,0,4,3,0
2024-03-22,4,sports,5,35.17,175.85,1,4,3,0
2024-03-22,3,food,51,7.01,357.51,0,4,3,0
2024-03-22,5,food,44,11.93,524.92,0,4,3,0
2024-03-22,5,food,49,8.13,398.37,0,4,3,0
2024-03-23,1,clothing,21,47.43,996.03,0,5,3,0
2024-03-23,1,food,45,8.98,404.1,0,5,3,0
2024-03-23,3,sports,10,54.17,541.7,0,5,3,0
2024-03-23,2,clothing,17,40.18,683.06,0,5,3,0
2024-03-23,3,sports,13,52.11,677.43,0,5,3,0
2024-03-23,1,home,9,72.1,648.9,0,5,3,0
2024-03-23,4,electronics,13,148.51,1930.63,0,5,3,0
2024-03-23,3,food,51,11.4,581.4,0,5,3,0
2024-03-24,1,clothing,24,36.97,887.28,0,6,3,0
2024-03-24,3,sports,11,52.21,574.31,1,6,3,0
2024-03-24,5,sports,9,46.75,420.75,0,6,3,0
2024-03-24,5,clothing,27,43.19,1166.13,0,6,3,0
2024-03-24,1,electronics,15,141.84,2127.6,0,6,3,0
2024-03-24,2,food,45,8.98,404.1,0,6,3,0
2024-03-24,3,clothing,26,51.91,1349.66,0,6,3,0
2024-03-24,5,clothing,18,46.63,839.34,0,6,3,0
2024-03-25,2,sports,9,72.94,656.46,0,0,3,0
2024-03-25,5,electronics,16,109.53,1752.48,0,0,3,0
2024-03-25,5,electronics,8,151.25,1210.0,0,0,3,0
2024-03-25,1,home,14,74.17,1038.38,0,0,3,0
2024-03-25,2,home,10,71.94,719.4,0,0,3,0
2024-03-25,1,sports,10,63.91,639.1,0,0,3,0
2024-03-25,4,food,34,12.27,417.18,0,0,3,0
2024-03-25,2,home,10,90.02,900.2,0,0,3,0
2024-03-25,5,sports,5,64.9,324.5,0,0,3,0
2024-03-26,5,electronics,11,155.13,1706.43,0,1,3,0
2024-03-26,5,food,55,10.01,550.55,1,1,3,0
2024-03-26,3,food,57,7.91,450.87,1,1,3,0
2024-03-26,5,clothing,18,43.97,791.46,0,1,3,0
2024-03-26,5,home,6,57.31,343.86,0,1,3,0
2024-03-26,5,clothing,14,45.94,643.16,0,1,3,0
2024-03-26,5,sports,5,78.1,390.5,0,1,3,0
2024-03-27,2,home,12,77.98,935.76,0,2,3,0
2024-03-27,5,home,10,96.31,963.1,0,2,3,0
2024-03-27,3,food,39,9.47,369.33,0,2,3,0
